row_number	zip_code	location
49998	78735	7700 E. US 71 EB
49999	78724	7700 FM 969
50000	78724	7700 FM 969 RD
50001	78745	7700 FOREST WOOD RD
50002	78749	7700 HWY 290 E
50003	78735	7700 HWY 71
50004	78745	7700 IH 35
50005	78724	7700 JOHNNY MORRIS
50006	78752	7700 LAMAR BLVD
50007	99999	7700 LBOCK NORTH MOPAC EXPRESSWAY
50008	78724	7700 LOYOLA LANE
50009	78745	7700 MANCHACA
50010	78745	7700 MANCHACA RD
50011	78731	7700 MESA DR
50012	99999	7700 MOPAC SB
50013	78731	7700 N CAPITAL OF TEXAS HWY
50014	78731	7700 N CAPITAL OF TEXAS HWY NB
50015	78731	7700 N CAPITAL OF TX
50016	78731	7700 N CAPITAL OF TX HWY
50017	78731	7700 N CAPITOL OF TX HWY
50018	78726	7700 N F M 620
50019	78726	7700 N FM 620 RD
50020	99999	7700 N I 35 SVRD
50021	78752	7700 N IH35
50022	78752	7700 N IH 35
50023	99999	7700 N IH 35 NB
50024	99999	7700 N IH 35 SVRD
50025	99999	7700 N IH35 SVRD
50026	99999	7700 N.IH 35 SVRD
50027	99999	7700 N IH 35 SVRD NB
50028	99999	7700 N IH 35 SVRD SB
50029	78752	7700 N LAMAR
50030	78752	7700 N LAMAR BLVD
50031	99999	7700 N LAMAR BLVD NB
50032	78753	7700 N LAMAR BLVD SB
50033	99999	7700 N LAMAR BLVD SVRD SB
50034	78757	7700 N MOPAC
50035	78757	7700 N . MOPAC
50036	78757	7700 N MOPAC BLVD
50037	78757	7700 N MOPAC EXPRESSWAY
50038	78757	7700 N MOPAC EXPWY
50039	78757	7700 N MOPAC EXPY
50040	99999	7700 N MOPAC EXPY NB
50041	78757	7700 N MOPAC EXPY N/B
50042	78757	7700 N MOPAC EXPY S
50043	99999	7700 N MOPAC EXPY SB
50044	78757	7700 N MOPAC EXPY S/B
50045	99999	7700 N MOPAC EXPY SVRD SB
50046	78757	7700 N MOPAC LOOP
50047	99999	7700 N MOPAC NB
50048	99999	7700 N. MO PAC NB
50049	99999	7700 N MOPAC SB
50050	99999	7700 N MOPAC SVRD NB
50051	78757	7700 NORTHCROSS DR
50052	78752	7700 NORTH IH35
50053	78757	7700 NORTH MOPAC
50054	78757	7700 NORTH  MOPAC
50055	78757	7700 NORTH MOPAC EXPRESSWAY
50056	78731	7700 NORTH MOPAC EXPRESSWAY SERVICE ROAD
50057	78758	7700 RESEARCH BLVD
50058	78745	7700 S1ST
50059	78745	7700 S 1ST
50060	78745	7700 S 1ST ST
50061	78745	7700 S 1ST ST.
50062	78745	7700 S1ST ST
50063	78745	7700 S 1ST STREET
50064	78747	7700 SALT SPRINGS DR
50065	78747	7700 SALT SPRINGS RD
50066	78745	7700 S CONGRESS
50067	78745	7700 S CONGRESS AVE
50068	78735	7700 SH 71 W
50069	78745	7700 S IH35
50070	78745	7700 S I H 35
50071	78745	7700 S IH 35
50072	99999	7700 S IH 35 NB
50073	99999	7700 S IH35 NB
50074	99999	7700 S. IH 35 NB
50075	78748	7700 S IH 35 SB
50076	78744	7700 S IH 35 SVRD
50077	78744	7700 S IH35 SVRD
50078	78739	7700 S MOPAC
50079	78731	7700 S MOPAC EXPWY SB
50080	78739	7700 S MOPAC EXPY
50081	78749	7700 S MOPAC EXPY NB
50082	78731	7700 S MOPAC EXPY SB
50083	78745	7700 SOUTH I H 35
50084	78745	7700 SOUTH IH 35
50085	78745	7700 SOUTH IH-35
50086	99999	7700 TO 8000 BLOCK NORTH MOPAC
50087	99999	7700 TO 8200 BLOCK NORTH MOPAC
50088	78752	7700 W ANDERSON LN
50089	78757	7700 WATSON ST
50090	78745	7700 WEST GATE BLVD
50091	78735	7700 WEST HIGHWAY 71
50092	78735	7700 W HWY 71
50093	78731	7700 WOODHOLLOW
50094	78731	7700 WOOD HOLLOW DR
50095	78729	7700 W PARMER LANE
50096	78735	7700 W SH 71
50097	78757	7701 BURNET ROAD
50098	78752	7701 CAMERON RD
50099	78752	7701 CAMERON ROAD
50100	78748	7703 PEACEFUL HILL LN
50101	78757	7704 BLOCK NORTH MOPAC
50102	78752	7704 NORTH LAMAR BOULEVARD
50103	78745	7707 GAINES MILL LANE
50104	78748	7707 PEACEFUL HILL
50105	78748	7707 PEACEFUL HILL LN
50106	78744	7707 S IH 35 SVRD NB
50107	78757	7708  BURNET ROAD
50108	78752	7708 NORTHCREST BOULEVARD
50109	78721	770 BLOCK ED BLUESTEIN
50110	78653	770- BURNETT
50111	78735	7714 WEST HIGHWAY 71 SOUTH
50112	78744	7715 E BEN WHITE BLVD
50113	78744	7715 E BEN WHITE BLVD EB
50114	78703	7718 BURNET ROAD
50115	78757	7724 BLOCK BURNET ROAD
50116	78724	7732 BLOCK ED BLUESTEIN
50117	78754	7732 CAMERON RD
50118	78757	7733 BURNET
50119	99999	7736 N LAMAR BLVD SVRD SB
50120	78741	7750 E BEN WHITE BLVD
50121	78741	7784 E BEN WHITE BLVD
50122	78757	7788  BURNET ROAD
50123	78757	7788 BURNET ROAD
50124	78753	778 E BRAKER LN
50125	78731	7800 360
50126	99999	7800-7000 N MOPAC SB
50127	99999	7800-7100 N MOPAC SB
50128	99999	7800-7200 N IH 35 SB
50129	78731	7800-7200 NORTH MOPAC EXPY
50130	99999	7800-7300 N MOPAC SB
50131	99999	7800-8100 N MOPAC SB
50132	78758	7800 - 8800 BLOCK RESEARCH BOULEVARD
50133	78724	7800 969
50134	78729	7800 ANDERSON MILL RD
50135	78744	7800 ARDMORE CIT
50136	78749	7800 BLK CAPITOL SB
50137	99999	7800 BLK FM969
50138	99999	7800 BLK FM 969
50139	78731	7800 BLK N CAPITAL TX
50140	78753	7800 BLK N IH 35
50141	78752	7800 BLK N LAMAR BLVD
50142	78752	7800 BLK N. LAMAR BLVD
50143	78739	7800 BLK N MOPAC
50144	78745	7800 BLK S,1ST
50145	99999	7800 BLK S IH 35 NB SVRD NB
50146	99999	7800 BLK S IH 35 SVRD SB
50147	78745	7800 BLK WEST GATE BLVD
50148	78729	7800 BLOCK ANDERSON MILL RD
50149	78741	7800 BLOCK BEN WHITE BOULEVARD
50150	99999	7800 BLOCK BLK S IH 35 NB
50151	78757	7800 BLOCK BURNET
50152	78757	7800 BLOCK BURNET RD
50153	78757	7800 BLOCK BURNET ROAD
50154	78754	7800 BLOCK CAMERON ROAD
50155	78731	7800 BLOCK CAPITAL OF TEXAS HIGHWAY
50156	99999	7800 BLOCK CAPITAL OF TEXAS HIGHWAY SERV
50157	78731	7800 BLOCK CAPITAL OF TEXAS TEXAS
50158	78731	7800 BLOCK CAPITOL OF TEXAS HIGHWAY
50159	78753	7800 BLOCK CLOCK TOWER
50160	78753	7800 BLOCK CLOCK TOWER DRIVE
50161	99999	7800 BLOCK CONGRESS AVENUE
50162	78745	7800 BLOCK COOPER LANE
50163	78723	7800 BLOCK EAST ANDERSON LANE
50164	78741	7800 BLOCK EAST BEN WHITE
50165	78741	7800 BLOCK EAST BEN WHITE BOULEVARD
50166	78753	7800 BLOCK EAST CLOCK TOWER DRIVE
50167	78749	7800 BLOCK EAST HIGHWAY 290
50168	78744	7800 BLOCK EAST RIVERSIDE
50169	99999	7800 BLOCK EAST SH 71
50170	99999	7800 BLOCK EAST STATE HIGHWAY 71
50171	99999	7800 BLOCK EAST US HIGHWAT 290
50172	99999	7800 BLOCK EAST US HIGHWAY 290
50173	99999	7800 BLOCK EAST US HWY 290
50174	78741	7800 BLOCK E BEN WHITE BLVD EB
50175	99999	7800 BLOCK E BEN WHITE BLVD SVRD WB
50176	78724	7800 BLOCK ED BLUESTEIN
50177	78724	7800 BLOCK ED BLUESTEIN BOULEVARD
50178	78745	7800 BLOCK ELDERBERRY DR
50179	78729	7800 BLOCK ELKHORN MOUNTAIN TRAIL
50180	78737	7800 BLOCK FM 2222
50181	78725	7800 BLOCK FM 969
50182	78748	7800 BLOCK FM 969 RD
50183	78748	7800 BLOCK FM 969 ROAD
50184	78752	7800 BLOCK GEORGIAN DRIVE
50185	78752	7800 BLOCK GUADALUPE STREET
50186	99999	7800 BLOCK HIGHWAY 183
50187	78753	7800 BLOCK IH 35
50188	78745	7800 BLOCK I H 35 SERVICE ROAD
50189	78752	7800 BLOCK IH 35 SERVICE ROAD
50190	78752	7800 BLOCK IH-35 SERVICE ROAD
50191	99999	7800 BLOCK IH 35 SRV
50192	78724	7800 BLOCK JOHNNY MORRIS ROAD
50193	78752	7800 BLOCK LAMAR BOULEVARD
50194	78724	7800 BLOCK LOYOLA LANE
50195	78745	7800 BLOCK MANCAHCA ROAD
50196	78745	7800 BLOCK MANCAHNCA ROAD
50197	78745	7800 BLOCK MANCHACA
50198	78745	7800 BLOCK MANCHACA RAOD
50199	78745	7800 BLOCK MANCHACA RD
50200	78745	7800 BLOCK MANCHACA ROAD
50201	78745	7800 BLOCK MANCHACA ROADS
50202	78745	7800 BLOCK MANCHANCA ROAD
50203	78739	7800 BLOCK MOPAC EXPRESSWAY
50204	78731	7800 BLOCK N CAPITAL OF TEXAS HIGHWAY
50205	99999	7800 BLOCK N CAPITAL OF TEXAS HWY SB
50206	99999	7800 BLOCK N IH 35 NB
50207	99999	7800 BLOCK N. IH-35 NB SVC RD
50208	99999	7800 BLOCK N IH 35 SERVICE ROAD
50209	99999	7800 BLOCK N IH 35 SRV
50210	78722	7800 BLOCK N IH35 SRV
50211	99999	7800 BLOCK N IH 35 SVRD
50212	99999	7800 BLOCK N IH 35 SVRD NB
50213	99999	7800 BLOCK N IH 35 SVRD SB
50214	78752	7800 BLOCK N LAMAR
50215	99999	7800 BLOCK N LAMAR BLVD NB
50216	99999	7800 BLOCK N LAMAR BLVD SB
50217	78739	7800 BLOCK N MOPAC
50218	78739	7800 BLOCK N MO-PAC
50219	99999	7800 BLOCK N MOPAC BLVD SB
50220	99999	7800 BLOCK N MOPAC EXPWY NB
50221	78759	7800 BLOCK N MOPAC EXPY
50222	99999	7800 BLOCK N MOPAC EXPY NB
50223	99999	7800 BLOCK N MOPAC EXPY SB
50224	99999	7800 BLOCK N MOPAC EXPY SVRD
50225	99999	7800 BLOCK N. MO PAC SB
50226	78731	7800 BLOCK NORTH CAPITAL OF TEXAS
50227	78731	7800 BLOCK NORTH CAPITAL OF TEXAS BOULEV
50228	78731	7800 BLOCK NORTH CAPITAL OF TEXAS HIGHWA
50229	78731	7800 BLOCKNORTH CAPITAL OF TEXAS HIGHWAY
50230	78731	7800 BLOCK NORTH CAPITAL OF TEXAS HWY
50231	78731	7800 BLOCK NORTH CAPITAL TEXAS HIGHWAY
50232	78752	7800 BLOCK NORTH CREST BOULEVARD
50233	78752	7800 BLOCK NORTHCREST BOULEVARD
50234	78726	7800 BLOCK NORTH FM 620
50235	78726	7800 BLOCK NORTH F M 620 ROAD
50236	78753	7800 BLOCK NORTH IH35
50237	78753	7800 BLOCK NORTH I H 35
50238	78753	7800 BLOCK NORTH IH 35
50239	78753	7800 BLOCK NORTH IH-35
50240	78752	7800 BLOCK NORTH  IH 35 SERVICE ROAD
50241	78752	7800 BLOCK NORTH I H 35 SERVICE ROAD
50242	78752	7800 BLOCK NORTH IH 35 SERVICE ROAD
50243	78752	7800 BLOCK NORTH IH- 35 SERVICE ROAD
50244	78752	7800 BLOCK NORTH IH-35 SERVICE ROAD
50245	78752	7800 BLOCK NORTH IH35 SERVICE ROAD
50246	78752	7800 BLOCK NORTH  IH 35 SERVICE ROAD AT
50247	78752	7800 BLOCK NORTH IH 35 SERVICE ROAD AT
50248	78752	7800 BLOCK NORTH LAMAR
50249	78752	7800 BLOCK NORTH  LAMAR BOULEVARD
50250	78752	7800 BLOCK NORTH LAMAR BOULEVARD
50251	78703	7800 BLOCK NORTH LAMAR BOULEVARD SERVICE
50252	78751	7800 BLOCK NORTH LOOP 360
50253	78759	7800 BLOCK NORTH MOOPAC
50254	78759	7800 BLOCK NORTH MOPAC
50255	78759	7800 BLOCK NORTH MOPAC BOULEVARD
50256	78759	7800 BLOCK NORTH  MOPAC EXPRESSWAY
50257	78759	7800 BLOCK NORTH MOPAC EXPRESSWAY
50258	99999	7800 BLOCK NORTH MOPAC EXPRESSWAY BOULEV
50259	78731	7800 BLOCK NORTH MOPAC EXPRESSWAY SERVIC
50260	78759	7800 BLOCK NORTH MOPAC EXPY
50261	78759	7800 BLOCK NORTH MOPAC EXRESSWAY
50262	78731	7800 BLOCK NORTH MOPAC SERVICE ROAD
50263	78731	7800 BLOCK OF NORTH CAPITAL OF TEXAS
50264	78752	7800 BLOCK OF NORTH IH 35 SERVICE ROAD
50265	78752	7800 BLOCK OF NORTH IH-35 SERVICE ROAD
50266	78745	7800 BLOCK OF  WEST GATE BLVD
50267	78759	7800 BLOCK PARLIAMENT PL
50268	78758	7800 BLOCK RESEARCH BLV
50269	78758	7800 BLOCK RESEARCH BLVD
50270	78758	7800 BLOCK RESEARCH BOULEVARD
50271	78759	7800 BLOCK RESEARCH BOULEVARD SERVICE
50272	78747	7800 BLOCK SALT SPRINGS DRIVE
50273	78729	7800 BLOCK SAN FELIPE BOULEVARD
50274	78757	7800 BLOCK SHOAL CREEK
50275	78757	7800 BLOCK SHOAL CREEK BLVD
50276	78753	7800 BLOCK S IH 35
50277	99999	7800 BLOCK S IH35 SB
50278	78745	7800 BLOCK S IH 3R
50279	78739	7800 BLOCK S MOPAC EXPY
50280	78745	7800 BLOCK SOUTH 1ST STREET
50281	78745	7800 BLOCK SOUTH CONGRESS AVENUE
50282	78745	7800 BLOCK SOUTH I 35
50283	78745	7800 BLOCK SOUTH IH35
50284	78745	7800 BLOCK SOUTH  IH 35
50285	78745	7800 BLOCK SOUTH I H 35
50286	78745	7800 BLOCK SOUTH IH 35
50287	78745	7800 BLOCK SOUTH IH -35
50288	99999	7800 BLOCK SOUTH IH 35 SERVICE ROAD
50289	78739	7800 BLOCK  SOUTH MOPAC
50290	78739	7800 BLOCK SOUTH MOPAC
50291	78739	7800 BLOCK SOUTH MOPAC EXPRESSWAY
50292	99999	7800 BLOCK SOUTH  SH 71
50293	78735	7800 BLOCK SOUTH WEST PARKWAY
50294	78744	7800 BLOCK THAXTON ROAD
50295	78749	7800 BLOCK US HIGHWAY 290
50296	78749	7800 BLOCK US HIGHWAY 290 EAST
50297	78735	7800 BLOCK US HIGHWAY 290 SERVICE ROAD
50298	78741	7800 BLOCK WEST EAST BEN WHITE BOULEVARD
50299	78745	7800 BLOCK WEST GATE BLVD
50300	78745	7800 BLOCK  WEST GATE BOULEVARD
50301	78745	7800 BLOCK WEST GATE BOULEVARD
50302	78745	7800 BLOCK WESTGATE BOULEVARD
50303	78703	7800 BLOCK WEST MOPAC
50304	78729	7800 BLOCK WEST PRAMER LANE
50305	78749	7800 BLOCK WEST SLAUGHTER LANE
50306	78704	7800 BLOCK WOODBAY PARK
50307	78726	7800 BLOCK WOODBAY PARKE
50308	78749	7800 BLOCK W US 290 HWY
50309	78747	7800 B MARBLE RIDGE DR
50310	78745	7800 BRODIE LN
50311	78757	7800 BURNET
50312	78757	7800 BURNET RD
50313	78757	7800 BURNET ROAD
50314	78757	7800 BURNETT
50315	78754	7800 CAMERON RD
50316	78754	7800 CAMRON RD
50317	78731	7800 CAPITAL 0F TEXAS
50318	78731	7800 CAPITAL OF TEXAS
50319	78731	7800 CAPITAL OF TEXAS BLVD
50320	78731	7800 CAPITAL TEXAS
50321	78731	7800 CAPITAL TEXAS HIGHWAY
50322	78731	7800 CAPITOL OF TEXAS
50323	78731	7800 CAP TEX
50324	78753	7800 CLOCK TOWER DR
50325	78745	7800 CONGRESS
50326	78745	7800 CONGRESS AVE
50327	78741	7800 E BEN WHITE
50328	78741	7800 E BEN WHITE BLVD
50329	78741	7800 E BEN WHITE BLVD EB
50330	99999	7800 E BEN WHITE BLVD SVRD WB
50331	99999	7800 E BEN WHITE BLVD WB
50332	99999	7800 E BEN WHITE WB
50333	78724	7800 ED BLUESTEIN
50334	78724	7800 ED BLUESTEIN BLVD
50335	99999	7800 ED BLUESTEIN BLVD SVRD
50336	78724	7800 ED BLUESTIEN
50337	78744	7800 E RIVERSIDE DR
50338	99999	7800 ESCARPMENT BLVD  NB
50339	99999	7800 E US 290 HWY SVRD WB
50340	99999	7800 E. U.S. 290 HWY SVRD WB
50341	78737	7800 FM 2222
50342	78749	7800 HWY 290 E
50343	99999	7800 IH-35 NB EF
50344	78752	7800 LAMAR BLVD
50345	78757	7800 LBOCK BURNET ROAD
50346	78724	7800 LOYOLA LN
50347	78745	7800 MACHACA RD
50348	78745	7800 MANCHACA
50349	78745	7800 MANCHACA DR
50350	78745	7800 MANCHACA RD
50351	78745	7800 MANCHACA ROAD
50352	78745	7800 MANCHACHA
50353	78739	7800 MOPAC
50354	99999	7800   MOPAC NB
50355	78731	7800 N CAPITAL OF TEXAS
50356	78731	7800 N CAPITAL OF TEXAS HWY
50357	99999	7800 N CAPITAL OF TEXAS HWY NB
50358	99999	7800 N CAPITAL OF TEXAS HWY SB
50359	78731	7800 N CAPITAL OF TX HWY
50360	99999	7800 N CAPITAL TEXAS HWY SB
50361	99999	7800 N CAPITOL OF TEXAS HWY SB
50362	78731	7800 N CAP OF TX HWY
50363	78757	7800 N CAPTEX
50364	78724	7800 N. FM 360
50365	99999	7800 N I 35 SVRD
50366	99999	7800 N I-35 SVRD
50367	78753	7800 N IH35
50368	78753	7800 N I H 35
50369	78745	7800 N IH 35
50370	99999	7800 N IH 35 NB
50371	78130	7800 N IH35 NB
50372	99999	7800 N. IH-35 NB SVC RD TURNAROUND
50373	99999	7800 N IH 35 PROPER
50374	99999	7800 N IH 35 SB
50375	99999	7800 N. IH 35 SB
50376	99999	7800 N. IH-35 SB SVC RD
50377	78752	7800 N IH35 SERVICE ROAD
50378	99999	7800 N IH 35 SRV
50379	78753	7800 N IH 35 SVC
50380	99999	7800 N IH 35 SVC RD NB
50381	99999	7800 N IH 35 SVC RD SB
50382	99999	7800 N IH 35 SVRD
50383	99999	7800 N IH35 SVRD
50384	99999	7800 N IH 35 SVRD NB
50385	99999	7800 N IH 35 SVRD SB
50386	99999	7800 N. IH 35 SVRD SB
50387	78752	7800 N LAMAR
50388	78752	7800 N LAMAR BLVD
50389	78752	7800 N. LAMAR BLVD
50390	99999	7800 N LAMAR BLVD NB
50391	99999	7800 N LAMAR BLVD SB
50392	78759	7800 N MOPAC
50393	78759	7800 N. MOPAC
50394	78759	7800 N. MO-PAC
50395	78759	7800 N MOPAC BLVD
50396	78759	7800 N MOPAC EXPWY
50397	78759	7800 N MOPAC EXPY
50398	78759	7800 N MOPAC EXPY NB
50399	78759	7800 N MOPAC EXPY SB
50400	78759	7800 N. MO PAC EXPY SB
50401	78759	7800 N MOPAC NB
50402	78759	7800 N MOPAC N/B
50403	78759	7800 N MOPAC S/B
50404	78731	7800 N.  MO PAC SB
50405	78731	7800 N. MO PAC SB
50406	78752	7800 NORTHCREST BLVD
50407	78745	7800 NORTH IH 35
50408	78752	7800 NORTH  I H35 SERVICE ROAD
50409	78752	7800 NORTH IH 35 SERVICE ROAD
50410	78752	7800 NORTH IH 35 SERVICE ROAD AND
50411	78752	7800 NORTH I H 35 SERVIE ROAD
50412	78753	7800 NORTH INTERSTATE 35
50413	78752	7800 NORTH LAMAR BOULEVARD
50414	78759	7800 NORTH MOPAC
50415	78759	7800 NORTH  MOPAC
50416	78759	7800 NORTH MOPAC EXPRESSWAY
50417	78735	7800 NORTH US 71 HIGHWAY
50418	99999	7800 NOTES ON DMAV
50419	78758	7800 RESEARCH BLVD
50420	99999	7800 RESEARCH BLVD NB
50421	78758	7800 RESEARCH BLVD SB
50422	99999	7800 RESEARCH BLVD SB SVC RD
50423	99999	7800 RESEARCH BLVD SVRD
50424	99999	7800 RESEARCH BLVD SVRD NB
50425	99999	7800 RESEARCH BLVD SVRD SB
50426	78758	7800 RESEARCH BOULEVARD
50427	78745	7800 S 1ST
50428	78745	7800 S 1ST ST
50429	78745	7800 S 1ST ST NB
50430	78747	7800 SALT SPRINGS
50431	78745	7800 S CONGRESS
50432	78745	7800 S CONGRESS AVE
50433	78745	7800 S. CONGRESS AVE
50434	78745	7800 S IH35
50435	78745	7800 S I H 35
50436	78745	7800 S IH 35
50437	99999	7800 S IH 35 NB
50438	78701	7800 S IH35 PROPER
50439	78748	7800 S IH 35 SB
50440	99999	7800 S IH 35 SVRD
50441	99999	7800 S IH35 SVRD
50442	99999	7800 S IH 35 SVRD NB
50443	99999	7800 S IH35 SVRD NB
50444	78745	7800 S IH 36
50445	78755	7800 SL 360
50446	78759	7800 S MOPAC
50447	78759	7800 S. MO-PAC
50448	78739	7800 S MOPAC EXPY
50449	78749	7800 S MOPAC EXPY NB
50450	78731	7800 S MOPAC EXPY SB
50451	78759	7800 S MOPC
50452	78745	7800 SOUTH 1ST STREET
50453	99999	7800 SOUTH IH 35 SOUTH BOND
50454	78739	7800 SOUTH MOPAC ECPRESSWAY
50455	78739	7800 SOUTH MOPAC EXPRESSWAY
50456	78745	7800 SVIH 35
50457	78744	7800 THAXTON RD.
50458	99999	7800 TO 7700 BLOCK NORTH MOPAC EXPRESSWA
50459	99999	7800 TO 7900 BLOCK NORTH MOPAC
50460	78748	7800 TO 8100 BLOCK NORTH IH 35
50461	78748	7800 TO 9300 BLOCK NORTH IH 35
50462	78747	7800 US 183
50463	78735	7800 W 290 HWY
50464	78745	7800 WEST GATE BLVD
50465	78745	7800 WEST GATE BOULEVARD
50466	78726	7800 WOODBAY PARKE
50467	78735	7800 W SH 71
50468	78735	7800 W. STATE HIGHWAY 71
50469	78724	7801 FM 969 RD
50470	78724	7801 FM 969 ROAD
50471	99999	7801 N. IH 35 SVRD
50472	99999	7801 N LAMAR BLVD NB
50473	99999	7802 N IH 35 SVRD SB
50474	78735	7802 OLD BEE CAVES RD
50475	78610	7803 FM 967
50476	78753	7805 NORTH IH 35 SERVICE ROAD
50477	78731	7806 NORTH CAPITAL OF TEXAS HIGHWAY
50478	78753	7808 CLOCK TOWER DR
50479	78731	7808 HART LN
50480	78731	7809 N CAPITAL OF TEXAS HWY
50481	78753	780 BLOCK WEST BRAKER LANE
50482	78704	780 EAST BEN WHITE BOULEVARD
50483	78745	780 E WILLIAM CANNON
50484	78745	7811 BLOCK OF SOUTH 1ST STREET
50485	78753	7811 CLOCK TOWER DR
50486	78754	7812 CAMERON RD
50487	78736	7815 W US 290 HWY
50488	78754	7822 CAMERON RD
50489	78753	7836 CLOCK TOWER DR
50490	78757	7839 WOODROW AVENUE
50491	78757	7844 BURNET RD
50492	78702	784 AIRPORT
50493	78753	7855 NORTH I H 35 SERVICE ROAD
50494	78753	7873 NORTH IH 35 SERVICE ROAD
50495	78724	7877 FM 969
50496	78750	78900 RESEARCH SVC
50497	78724	7890 ED BLUESTIEN
50498	99999	79000 MANCHACA RD
50499	78747	7900 183
50500	99999	7900-7200 N MOPAC SB
50501	78757	7900-7600 NORTH MOPAC EXPRESSWAY
50502	78741	7900-7700 BLOCK EAST BEN WHITE BOULEVARD
50503	99999	7900-7700 N MOPAC SB
50504	78759	7900-7800 BLOCK NORTH MOPAC EXPRESSWAY
50505	99999	7900-8300 N MOPAC NB
50506	78752	7900-8700 US HWY 183 NB
50507	78757	7900 ANDERSON
50508	78729	7900 ANDERSON MILL
50509	78745	7900 BLK MANCHACA RD
50510	78758	7900 BLK N LAMAR BLVD
50511	78758	7900 BLK N. LAMAR BLVD
50512	99999	7900 BLK S IH 35 NB SVRD
50513	99999	7900 BLK S IH 35 SB
50514	78745	7900 BLK WEST GATE BLVD
50515	78723	7900 BLOCK ANDERSON LANE
50516	78757	7900 BLOCK ANDERSON SQ
50517	78757	7900 BLOCK ANDERSON SQUARE
50518	78741	7900 BLOCK BEN WHITE BOULEVARD
50519	78745	7900 BLOCK BLK S CONGRESS AVENUE
50520	99999	7900 BLOCK BLK S IH 35 SB SVRD
50521	78757	7900 BLOCK BROCKMAN STREET
50522	78744	7900 BLOCK BURLESON ROAD
50523	78757	7900 BLOCK BURNET RD
50524	78757	7900 BLOCK BURNET ROAD
50525	78754	7900 BLOCK CAMERON ROAD
50526	78723	7900 BLOCK EAST ANDERSON LANE
50527	78741	7900 BLOCK EAST BEN WHITE BOULEVARD
50528	78702	7900 BLOCK EAST CESAR CHAVEZ STREET
50529	99999	7900 BLOCK EAST HIGHWAY 71
50530	99999	7900 BLOCK EAST SH 71
50531	99999	7900 BLOCK EAST US HIGHWAY 290
50532	78735	7900 BLOCK EAST US HIGHWAY 71
50533	78741	7900 BLOCK E BEN WHITE BLVD EB
50534	99999	7900 BLOCK E BEN WHITE BLVD WB
50535	78749	7900 BLOCK ESCARPMENT
50536	78724	7900 BLOCK E US 290 HWY
50537	78748	7900 BLOCK FM 1826
50538	99999	7900 BLOCK FM 969
50539	78757	7900 BLOCK GAULT STREET
50540	78752	7900 BLOCK GEORGIAN
50541	78752	7900 BLOCK  GEORGIAN
50542	78752	7900 BLOCK GEORGIAN DRIVE
50543	78753	7900 BLOCK GESSNER DRIVE
50544	78724	7900 BLOCK  HIGHWAY  290
50545	99999	7900 BLOCK HIGHWAY . 71 E
50546	99999	7900 BLOCK HIGHWAY 71 EAST
50547	78745	7900 BLOCK IH 35
50548	78745	7900 BLOCK I H 35 SERVICE ROAD
50549	78724	7900 BLOCK JOHNNY MORRIS
50550	78758	7900 BLOCK LAMAR BOULEVARD
50551	78724	7900 BLOCK LOYOLA LN
50552	78745	7900 BLOCK MANCHACA
50553	78745	7900 BLOCK MANCHACA RD
50554	78745	7900 BLOCK MANCHACA ROAD
50555	78739	7900 BLOCK MOPAC
50556	78739	7900 BLOCK MOPAC EXPRESSWAY
50557	99999	7900 BLOCK N IH 35 SRV
50558	99999	7900 BLOCK N IH 35 SVRD NB
50559	99999	7900 BLOCK N LAMAR BLVD SVRD SB
50560	78739	7900 BLOCK N MOPAC
50561	78739	7900 BLOCK N MOPAC EXPY
50562	99999	7900 BLOCK N MOPAC EXPY NB
50563	99999	7900 BLOCK N MOPAC SB
50564	78759	7900 BLOCK N MPOPAC SVC RD
50565	78750	7900  BLOCK NORTH CAPITAL OF TEXAS
50566	78750	7900 BLOCK NORTH CAPITAL OF TEXAS
50567	78750	7900 BLOCK NORTH CAPITAL OF TEXAS HIGHWA
50568	78750	7900 BLOCK NORTH CAPITAL OF TEXAS HWY
50569	78750	7900 BLOCK NORTH CAPITAL TEXAS HIGHWAY
50570	78778	7900 BLOCK NORTH F M 62
50571	78726	7900 BLOCK NORTH FM 620
50572	99999	7900 BLOCK NORTH I 35
50573	78752	7900 BLOCK NORTH IH35
50574	78752	7900 BLOCK NORTH I H 35
50575	78752	7900 BLOCK NORTH IH 35
50576	78752	7900 BLOCK NORTH I H 35 SERVICE ROAD
50577	78752	7900 BLOCK NORTH IH 35 SERVICE ROAD
50578	78758	7900 BLOCK NORTH LAMAR
50579	78758	7900 BLOCK NORTH LAMAR BOILEVARD
50580	78758	7900 BLOCK  NORTH LAMAR BOULEVARD
50581	78758	7900 BLOCK NORTH  LAMAR BOULEVARD
50582	78758	7900 BLOCK NORTH LAMAR BOULEVARD
50583	78703	7900 BLOCK NORTH LAMAR BOULEVARD SERVICE
50584	78758	7900 BLOCK NORTH LAMAR LANE
50585	78757	7900 BLOCK NORTH MOPAC
50586	99999	7900 BLOCK NORTH MOPAC EXPESSWAY
50587	99999	7900  BLOCK NORTH MOPAC EXPRESSWAY
50588	99999	7900  BLOCK NORTH MOPAC  EXPRESSWAY
50589	99999	7900 BLOCK NORTH  MOPAC EXPRESSWAY
50590	99999	7900 BLOCK NORTH MOPAC EXPRESSWAY
50591	78757	7900 BLOCK OF BURNET ROAD
50592	78745	7900 BLOCK OF MANCHACA
50593	99999	7900 BLOCK OF NORTH MOPAC EXPRESSWAY
